-5.322066608104083e-7	-2.477816402066177e-6	-7.114101649942107e-7	-1.3832834306246237e-6	-6.2134250225884355e-6	-1.7214608987142878e-6	-3.2332483485608373e-6	-1.454330927472096e-5	-4.013557706919733e-6	-9.725112892521665e-6	-4.717477395869675e-5	-1.4089948073203559e-5	-8.16221968231149e-5	-0.0006801834725041191	-0.0010941383577938782	-0.0010941354741019497	-0.0006801616881564872	-8.162228478819414e-5	-1.4090476240596066e-5	-4.7174774116329035e-5	-9.725101402795526e-6	-4.013548204594966e-6	-1.4543229984630454e-5	-3.2332480249271288e-6	-1.7214608927133165e-6	-6.213425444387813e-6	-1.3832833238203973e-6	-7.114100792807103e-7	-2.477816824194362e-6	-5.322066519992479e-7	-1.5377359067930616e-7
-3.857028042459133e-7	-8.587632674638921e-7	-3.9404635438829135e-6	-1.1201137228237951e-6	-2.0140490660074586e-6	-9.11753972594218e-6	-2.567020137189491e-6	-4.877232575063985e-6	-2.303135516043856e-5	-6.986794645477472e-6	-1.775258408259633e-5	-0.00011111218014077815	-8.162192135368384e-5	-3.9089708257377874e-5	-0.0006801834725041191	-3.9090267846920425e-5	-8.162228478819411e-5	-0.0001111126524376696	-1.7752587201775118e-5	-6.9867797297104965e-6	-2.303129879661585e-5	-4.877209935795081e-6	-2.5670153011764794e-6	-9.117508089947967e-6	-2.0140487361747377e-6	-1.120113566894179e-6	-3.940464238496382e-6	-8.587632168197224e-7	-3.8570263233119913e-7	-1.2643796707591711e-6	-2.538558635890851e-7
-2.294814485711101e-6	-6.80687647208351e-7	-1.2555377407952815e-6	-5.784707615192861e-6	-1.6675527663223997e-6	-2.80591467239901e-6	-1.3163126531250649e-5	-3.985432626778067e-6	-6.943622624648154e-6	-3.793964115348564e-5	-1.7752596685338375e-5	-1.4090058868974003e-5	-0.00012948964888479368	-8.162192135368384e-5	-8.16221968231149e-5	-0.00012949895439767997	-1.4090476240596066e-5	-1.7752587201775118e-5	-3.7939641388669136e-5	-6.9436122376761594e-6	-3.985421201997195e-6	-1.3163054323477077e-5	-2.8058944173054897e-6	-1.6675505587799337e-6	-5.784689672682207e-6	-1.2555376528598965e-6	-6.806873944027533e-7	-2.2948156483906123e-6	-4.794662941370041e-7	-1.3807571138462065e-7	-3.5267914484303106e-7
-7.444536251363758e-7	-3.5426577088828555e-6	-1.055678005804175e-6	-1.7098090471936608e-6	-8.078178340847488e-6	-2.4491119934079266e-6	-3.6394666182114235e-6	-1.8611440609767535e-5	-6.943625378607391e-6	-6.986795342886845e-6	-4.717484733563612e-5	-2.444790304038495e-5	-1.4090058868974003e-5	-0.00011111218014077815	-1.4089948073203559e-5	-2.444788581690944e-5	-4.7174774116329035e-5	-6.986779729710496e-6	-6.9436122376761594e-6	-1.8611387941920076e-5	-3.6394651777208634e-6	-2.44911178928554e-6	-8.078148151956504e-6	-1.7097920605536882e-6	-1.0556776931119201e-6	-3.542646638073839e-6	-7.4445353989612e-7	-3.5219516958086104e-7	-1.0817275563401548e-6	-2.0226074909339086e-7	4.635375070244827e-8
-6.174624041520547e-7	-1.035555207919842e-6	-5.002101819690328e-6	-1.5387679003928374e-6	-2.1586092854040564e-6	-1.0764314668392358e-5	-3.6394665333197843e-6	-3.985432868872304e-6	-2.3031408478959774e-5	-9.725126770157884e-6	-6.741127674915891e-6	-4.717484733563612e-5	-1.7752596685338375e-5	-1.775258408259633e-5	-4.717477395869675e-5	-6.741107899816324e-6	-9.725101402795526e-6	-2.303129879661585e-5	-3.985421201997195e-6	-3.6394651777208643e-6	-1.0764304097263469e-5	-2.158606208930276e-6	-1.5387676857424256e-6	-5.002067782319571e-6	-1.035541222809758e-6	-6.174619946116912e-7	-1.9528781300779114e-6	-3.8386256963515295e-7	-1.0698482523744891e-7	-1.9183013772733879e-7	-1.8190566609092336e-9
-2.9453891464554395e-6	-9.40256930746916e-7	-1.3195299431299824e-6	-6.599251804015695e-6	-2.1586090704210813e-6	-2.449112256513859e-6	-1.3163128751774488e-5	-4.877232847033922e-6	-4.013557221050983e-6	-2.4642213876336243e-5	-9.725126770157884e-6	-6.986795342886845e-6	-3.793964115348564e-5	-6.986794645477472e-6	-9.725112892521665e-6	-2.464210169980164e-5	-4.013548204594966e-6	-4.877209935795081e-6	-1.3163054323477077e-5	-2.44911178928554e-6	-2.1586062089302756e-6	-6.599269342888464e-6	-1.3195293819305461e-6	-9.402564740821629e-7	-2.9453796675208383e-6	-5.813589763372387e-7	-2.964318622962911e-7	-8.019575755377667e-7	-1.255835826376343e-7	7.184399219243813e-8	4.4262824149778767e-7
-7.758740966333049e-7	-4.002601141642145e-6	-1.319529151438975e-6	-1.538768922899806e-6	-8.078180862879533e-6	-2.8059145618296263e-6	-2.5670204113964773e-6	-1.4543313409129357e-5	-5.414334965097993e-6	-4.013557221050983e-6	-2.3031408478959774e-5	-6.943625378607391e-6	-6.943622624648154e-6	-2.303135516043856e-5	-4.013557706919733e-6	-5.414332674196205e-6	-1.4543229984630454e-5	-2.5670153011764794e-6	-2.8058944173054897e-6	-8.078148151956504e-6	-1.5387676857424256e-6	-1.3195293819305461e-6	-4.002603323074156e-6	-7.758738324768206e-7	-5.215405373804125e-7	-1.496013624469904e-6	-2.6171234872991023e-7	-6.169986713639276e-8	2.5745319281382303e-8	5.698045474325752e-8	1.9593610071589793e-7
-7.758736069159041e-7	-9.402576006065179e-7	-5.002101340657118e-6	-1.7098082021621503e-6	-1.667553620718148e-6	-9.117545730241312e-6	-3.2332484843964037e-6	-2.5927405978542644e-6	-1.4543313409129357e-5	-4.877232847033922e-6	-3.985432868872304e-6	-1.8611440609767535e-5	-3.985432626778067e-6	-4.877232575063985e-6	-1.454330927472096e-5	-2.5927402672385938e-6	-3.2332480249271288e-6	-9.117508089947967e-6	-1.6675505587799337e-6	-1.7097920605536882e-6	-5.002067782319571e-6	-9.402564740821629e-7	-7.758738324768207e-7	-2.233571178084978e-6	-3.98709511109328e-7	-2.2066482838342752e-7	-4.5776855951240323e-7	-3.5012117963103537e-8	1.0547846511050557e-7	6.007093804583484e-7	1.803728071180581e-7
-2.9453886929904037e-6	-1.0355546322297783e-6	-1.0556788244285734e-6	-5.78470666219138e-6	-2.014048980581119e-6	-1.7214619068561951e-6	-9.489549915518646e-6	-3.2332484843964037e-6	-2.5670204113964773e-6	-1.3163128751774488e-5	-3.6394665333197843e-6	-3.6394666182114235e-6	-1.3163126531250649e-5	-2.567020137189491e-6	-3.2332483485608373e-6	-9.489522007195626e-6	-1.7214608927133165e-6	-2.0140487361747377e-6	-5.784689672682207e-6	-1.05567769311192e-6	-1.035541222809758e-6	-2.945379667520838e-6	-5.215405373804125e-7	-3.9870951110932805e-7	-9.794829359485894e-7	-1.30627914853176e-7	-5.070235532761718e-9	2.757193880922924e-7	1.2193144664887016e-7	2.178725090900003e-7	9.715806677967507e-7
-6.174626413889177e-7	-3.5426586608956403e-6	-1.2555374070605664e-6	-1.1201140607225139e-6	-6.213425647261578e-6	-2.1299842188972976e-6	-1.7214619068561951e-6	-9.117545730241312e-6	-2.8059145618296263e-6	-2.449112256513859e-6	-1.0764314668392358e-5	-2.4491119934079266e-6	-2.80591467239901e-6	-9.11753972594218e-6	-1.7214608987142878e-6	-2.1299843401402736e-6	-6.213425444387813e-6	-1.120113566894179e-6	-1.2555376528598963e-6	-3.542646638073839e-6	-6.17461994611691e-7	-5.813589763372388e-7	-1.4960136244699038e-6	-2.2066482838342752e-7	-1.30627914853176e-7	-8.66595021690201e-8	5.814042955638629e-8	1.4457469941113407e-7	7.703099663751451e-7	2.2395656795670502e-7	2.852340639041832e-7
-7.444532491213448e-7	-6.806883024967313e-7	-3.940463454923412e-6	-1.3832829763425222e-6	-1.1403190342229259e-6	-6.213425647261578e-6	-2.014048980581119e-6	-1.667553620718148e-6	-8.078180862879533e-6	-2.1586090704210813e-6	-2.1586092854040564e-6	-8.078178340847488e-6	-1.6675527663223997e-6	-2.0140490660074586e-6	-6.2134250225884355e-6	-1.1403179802678398e-6	-1.3832833238203973e-6	-3.940464238496382e-6	-6.806873944027533e-7	-7.4445353989612e-7	-1.9528781300779114e-6	-2.964318622962911e-7	-2.6171234872991023e-7	-4.5776855951240307e-7	-5.070235532761709e-9	5.8140429556386275e-8	5.319423397602301e-7	1.8544833508608587e-7	2.4133023977854993e-7	1.0725315997816304e-6	2.818845251616675e-7
-2.2948131760689684e-6	-6.960034263008191e-7	-7.114109317639088e-7	-4.07996599960915e-6	-1.3832829763425222e-6	-1.1201140607225139e-6	-5.78470666219138e-6	-1.7098082021621503e-6	-1.538768922899806e-6	-6.599251804015695e-6	-1.5387679003928374e-6	-1.7098090471936608e-6	-5.784707615192861e-6	-1.1201137228237951e-6	-1.3832834306246237e-6	-4.0799678372306174e-6	-7.114100792807106e-7	-8.587632168197224e-7	-2.2948156483906123e-6	-3.5219516958086104e-7	-3.8386256963515295e-7	-8.019575755377666e-7	-6.169986713639278e-8	-3.5012117963103557e-8	2.7571938809229227e-7	1.4457469941113405e-7	1.854483350860859e-7	9.33042250920119e-7	2.6359998508077603e-7	2.9514614575855023e-7	1.2192143462114409e-6
-3.8570327755537986e-7	-2.477814639573069e-6	-9.000160755233404e-7	-7.114109317639088e-7	-3.940463454923412e-6	-1.2555374070605664e-6	-1.0556788244285734e-6	-5.002101340657118e-6	-1.319529151438975e-6	-1.3195299431299824e-6	-5.002101819690328e-6	-1.055678005804175e-6	-1.2555377407952815e-6	-3.9404635438829135e-6	-7.114101649942107e-7	-9.000164723860978e-7	-2.477816824194362e-6	-3.8570263233119913e-7	-4.794662941370042e-7	-1.0817275563401548e-6	-1.069848252374489e-7	-1.2558358263763432e-7	2.5745319281382352e-8	1.0547846511050555e-7	1.2193144664887016e-7	7.70309966375145e-7	2.4133023977854993e-7	2.6359998508077603e-7	1.1586967118463727e-6	3.0215961903747316e-7	3.143516313254536e-7
-5.322064747410964e-7	-3.96805967884599e-7	-2.477814639573069e-6	-6.960034263008191e-7	-6.806883024967313e-7	-3.5426586608956403e-6	-1.0355546322297783e-6	-9.402576006065179e-7	-4.002601141642145e-6	-9.40256930746916e-7	-1.035555207919842e-6	-3.5426577088828555e-6	-6.80687647208351e-7	-8.587632674638921e-7	-2.477816402066177e-6	-3.968054269179134e-7	-5.322066519992479e-7	-1.2643796707591711e-6	-1.3807571138462065e-7	-2.0226074909339086e-7	-1.9183013772733887e-7	7.184399219243815e-8	5.6980454743257505e-8	6.007093804583482e-7	2.178725090900003e-7	2.2395656795670494e-7	1.0725315997816302e-6	2.951461457585502e-7	3.021596190374732e-7	1.2434345239851495e-6	3.092350377369957e-7
-1.327848099391935e-6	-5.322064747410964e-7	-3.8570327755537986e-7	-2.2948131760689684e-6	-7.444532491213448e-7	-6.174626413889177e-7	-2.9453886929904037e-6	-7.758736069159041e-7	-7.758740966333049e-7	-2.9453891464554395e-6	-6.174624041520547e-7	-7.444536251363758e-7	-2.294814485711101e-6	-3.857028042459133e-7	-5.322066608104083e-7	-1.3278494074520674e-6	-1.5377359067930616e-7	-2.5385586358908516e-7	-3.5267914484303095e-7	4.635375070244827e-8	-1.819056660909221e-9	4.426282414977877e-7	1.9593610071589785e-7	1.803728071180581e-7	9.715806677967507e-7	2.852340639041832e-7	2.818845251616675e-7	1.2192143462114407e-6	3.1435163132545356e-7	3.092350377369958e-7	1.2175353837750691e-6
